,loss,mse,mae,r_square,val_loss,val_mse,val_mae,val_r_square
2999,2.224532225092446e-10,2.224532225092446e-10,1.1581324542930815e-05,0.9971157312393188,2.464862688955627e-11,2.464862688955627e-11,3.8040443541831337e-06,0.9994319677352905
3000,1.7333073865088977e-10,1.7333073865088977e-10,1.0357002793170977e-05,0.9980019927024841,2.309477886708322e-10,2.309477886708322e-10,1.345375130767934e-05,0.9953905344009399
3001,2.479560445856066e-10,2.479560445856066e-10,1.128053008869756e-05,0.9962198734283447,1.1821363887776215e-09,1.1821363887776215e-09,3.409567943890579e-05,0.9739829897880554
3002,6.48301023975506e-10,6.48301023975506e-10,2.217320798081346e-05,0.9915916919708252,3.7340461278567716e-10,3.7340461278567716e-10,1.865312151494436e-05,0.9918420910835266
3003,6.923004391978793e-10,6.923004391978793e-10,2.3089238311513327e-05,0.9915933609008789,7.638042281987723e-11,7.638042281987723e-11,7.598422598675825e-06,0.9981922507286072
3004,1.6081213027874242e-09,1.6081213027874242e-09,3.4088843676727265e-05,0.9785301685333252,1.196447801943279e-10,1.196447801943279e-10,9.44326620810898e-06,0.9973588585853577
3005,6.16316386814475e-10,6.16316386814475e-10,2.1372283299569972e-05,0.9924249649047852,3.532807602013577e-09,3.532807602013577e-09,5.920770126977004e-05,0.920529842376709
3006,1.8917523103567646e-09,1.8917523103567646e-09,3.8229762139962986e-05,0.9743959903717041,2.7835156402034045e-09,2.7835156402034045e-09,5.2270188461989164e-05,0.939474880695343
3007,8.190915168349022e-10,8.190915168349022e-10,2.3026843336992897e-05,0.988003134727478,7.397783080564935e-11,7.397783080564935e-11,6.882502475491492e-06,0.9982751607894897
3008,5.034225813993487e-10,5.034225813993487e-10,1.7264848793274723e-05,0.993823766708374,8.539418477893079e-11,8.539418477893079e-11,8.236270332417917e-06,0.998079776763916
3009,7.782719468885091e-10,7.782719468885091e-10,2.4563967599533498e-05,0.9899259209632874,1.5037255884919887e-09,1.5037255884919887e-09,3.840565841528587e-05,0.9663878679275513
3010,4.654017449201575e-10,4.654017449201575e-10,1.634375257708598e-05,0.9925645589828491,5.7329467562095004e-11,5.7329467562095004e-11,6.297369054664159e-06,0.998775064945221
3011,5.5370315971137174e-11,5.5370315971137174e-11,5.69767371416674e-06,0.9993229508399963,5.0696599696031797e-11,5.0696599696031797e-11,5.901465556235053e-06,0.9987655878067017
3012,5.509355749389044e-10,5.509355749389044e-10,1.9710098058567382e-05,0.9925188422203064,2.6513227169289166e-09,2.6513227169289166e-09,5.1234455895610154e-05,0.9423766136169434
3013,1.2895746692720422e-09,1.2895746692720422e-09,3.223045860067941e-05,0.9817922711372375,2.1990664844651064e-10,2.1990664844651064e-10,1.3324071915121749e-05,0.995672345161438
3014,2.6990443213747994e-10,2.6990443213747994e-10,1.4007897334522568e-05,0.9964950084686279,8.697579878536033e-10,8.697579878536033e-10,2.902964479289949e-05,0.9807669520378113
3015,5.264308433616804e-10,5.264308433616804e-10,1.982381218113005e-05,0.9933986067771912,1.855744224954492e-09,1.855744224954492e-09,4.281627479940653e-05,0.9586561918258667
3016,1.3336052262502562e-09,1.3336052262502562e-09,3.203107189619914e-05,0.9833902716636658,1.1673876310069886e-09,1.1673876310069886e-09,3.360730261192657e-05,0.9738216400146484
3017,1.1919571996088507e-09,1.1919571996088507e-09,3.051796375075355e-05,0.9851695895195007,1.127857918170605e-09,1.127857918170605e-09,3.298922456451692e-05,0.9741984605789185
3018,1.1102043728783428e-09,1.1102043728783428e-09,2.6349678591941483e-05,0.9865273833274841,1.7624307568908648e-10,1.7624307568908648e-10,1.1863686268043239e-05,0.9957566261291504
3019,1.1854323078708262e-10,1.1854323078708262e-10,9.19944159250008e-06,0.9984471797943115,1.3041580315675816e-10,1.3041580315675816e-10,1.0208848834736273e-05,0.9974181056022644
3020,9.681611068401708e-10,9.681611068401708e-10,2.4159440727089532e-05,0.98711758852005,6.707224775581722e-10,6.707224775581722e-10,2.5494044166407548e-05,0.9846718311309814
3021,2.0905942255122767e-10,2.0905942255122767e-10,1.1485873073979747e-05,0.9974049925804138,9.359220065618956e-10,9.359220065618956e-10,3.0184142815414816e-05,0.978721022605896
3022,1.227399182290867e-09,1.227399182290867e-09,3.1146850233199075e-05,0.9853329062461853,1.535765958848856e-09,1.535765958848856e-09,3.8910366129130125e-05,0.9654490351676941
3023,1.2774875601806457e-09,1.2774875601806457e-09,3.177090911776759e-05,0.9825538992881775,3.99539359929868e-11,3.99539359929868e-11,5.254442385194125e-06,0.9991319179534912
3024,7.822332781515229e-10,7.822332781515229e-10,2.2877717128721997e-05,0.9899747371673584,1.0813822060029565e-09,1.0813822060029565e-09,3.171709613525309e-05,0.9772217273712158
3025,9.237746678714132e-10,9.237746678714132e-10,2.5862191250780597e-05,0.9879173636436462,9.635352515857676e-10,9.635352515857676e-10,3.0376255381270312e-05,0.9798184037208557
